saddr,daddr,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.1.83,172.16.2.118,5871,2,0,2800,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,476920.4565,340.6574689,5871.0,0.0,5871.0,5871.0,5871.0,5871.0,0.0,5871.0,5871.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,340.6574689,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2100.0,1400.0,0.0,0,0,0,0,0,0,1,1400,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.2.151,172.16.2.9,32493632,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.061550522,32500000.0,0.0,32500000.0,32500000.0,32500000.0,32500000.0,0.0,32500000.0,32500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.061550522,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,0.0,0.0,0.0,0.0,32500000.0,0.0,32500000.0,32500000.0,SlowDDoS
172.16.3.2,172.16.2.51,70984931,13,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.183137461,5915410.917,5422254.518,15891759.0,434663.0,70984931.0,5915410.917,5422254.518,15891759.0,434663.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,260,0,0.183137461,0.0,0,0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,3309869.25,1367773.85,4240265.0,1275799.0,11212870.6,4244217.535,15891759.0,5902960.0,Network
172.16.1.57,172.16.3.150,733,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2728.51296,733.0,0.0,733.0,733.0,733.0,733.0,0.0,733.0,733.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2728.51296,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.0.17,172.16.2.66,891,2,0,2504,0,1448,1056,1252.0,277.1858582,0,0,0.0,0.0,2810325.477,2244.668911,891.0,0.0,891.0,891.0,891.0,891.0,0.0,891.0,891.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2244.668911,0.0,1056,1448,1317.333333,226.3213055,51221.33333,1,0,0,1,2,0,0,0,0,1976.0,1252.0,0.0,0,0,0,0,0,0,1,1252,0,0,509,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.244,172.16.0.167,72183697,16,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.221656699,4812246.467,3347854.819,11823674.0,423170.0,72183697.0,4812246.467,3347854.819,11823674.0,423170.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.221656699,0.0,0,0,0.0,0.0,0.0,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,3685220.333,3975493.785,8113355.0,423170.0,8164741.833,2119110.887,11823674.0,5481751.0,Network
172.16.2.97,172.16.3.150,4678497,4,2,0,2504,0,0,0.0,0.0,1448,1056,1252.0,277.1858582,535.2146213,1.28246315,935699.4,1773551.448,4104811.0,1.0,4678497.0,1559499.0,2372248.507,4289514.0,1.0,392680.0,392680.0,0.0,392680.0,392680.0,0,0,0,0,152,64,0.854975433,0.427487717,0,1448,357.7142857,621.3055379,386020.5714,1,0,0,1,6,0,0,0,0,417.3333333,0.0,1252.0,0,0,0,0,0,0,0,0,0,417,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.2.130,172.16.3.126,2453,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,815.3281696,2453.0,0.0,2453.0,2453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,407.6640848,407.6640848,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,507,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.2.198,172.16.2.114,69665849,10,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.143542355,7740649.889,5185920.473,15263342.0,2111924.0,69665849.0,7740649.889,5185920.473,15263342.0,2111924.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,0.143542355,0.0,0,0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,3370946.333,754134.5971,4240981.0,2904326.0,11488217.2,3702227.197,15263342.0,6760732.0,Network
172.16.2.59,172.16.1.28,73083644,19,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.25997609,4060202.444,3604222.557,13535095.0,426905.0,73083644.0,4060202.444,3604222.557,13535095.0,426905.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,380,0,0.25997609,0.0,0,0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,5928556.5,2485406.452,8520784.0,2538993.0,8228236.333,3023269.51,13535095.0,5096796.0,Network
172.16.1.6,172.16.3.87,250,2,0,488,0,488,0,244.0,345.0681092,0,0,0.0,0.0,1952000.0,8000.0,250.0,0.0,250.0,250.0,250.0,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,8000.0,0.0,0,488,325.3333333,281.7469314,79381.33333,1,0,0,1,2,0,0,0,0,488.0,244.0,0.0,0,0,0,0,0,0,1,244,0,0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.1.64,172.16.3.30,101879,37,0,51800,0,1400,1400,1400.0,0.0,0,0,0.0,0.0,508446.2941,363.1759244,2829.972222,2541.557897,13688.0,1157.0,101879.0,2829.972222,2541.557897,13688.0,1157.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,296,0,363.1759244,0.0,1400,1400,1400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1437.837838,1400.0,0.0,0,0,0,51800,37,508446,1,1400,0,0,0,0,36,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.0.70,172.16.3.246,70115793,19,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.27098032,3895321.833,3128819.313,12345905.0,408882.0,70115793.0,3895321.833,3128819.313,12345905.0,408882.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,380,0,0.27098032,0.0,0,0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,9292365.667,9573112.288,20337946.0,3394282.0,7863285.8,2935272.177,12345905.0,5447747.0,Network
172.16.2.245,172.16.0.48,32832,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,13218.81092,213.2066277,5472.0,12875.24303,31752.0,3.0,646.0,323.0,156.9777054,434.0,212.0,32623.0,10874.33333,18082.08451,31752.0,203.0,0,0,0,0,104,136,91.37426901,121.8323587,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.0.212,172.16.2.54,495608,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.03544737,495608.0,0.0,495608.0,495608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2.017723685,2.017723685,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.105,172.16.3.101,76838440,13,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.169186152,6403203.333,5337303.132,18207062.0,2029616.0,76838440.0,6403203.333,5337303.132,18207062.0,2029616.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,260,0,0.169186152,0.0,0,0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,4438099.5,2166383.552,5969964.0,2906235.0,10010488.67,5541728.637,18207062.0,5023131.0,Network
172.16.1.169,172.16.3.134,7009371,7,2,0,2504,0,0,0.0,0.0,1448,1056,1252.0,277.1858582,357.2360487,1.283995383,876171.375,2297713.047,6558620.0,1.0,6796626.0,1132771.0,2748990.379,6743965.0,1.0,398090.0,398090.0,0.0,398090.0,398090.0,0,0,0,0,232,64,0.998663075,0.285332307,0,1448,250.4,535.914421,287204.2667,1,1,0,1,8,0,0,0,0,278.2222222,0.0,1252.0,0,0,0,0,0,0,0,0,0,278,64240,502,0,32,52661.0,0.0,52661.0,52661.0,6558620.0,0.0,6558620.0,6558620.0,Application
172.16.0.233,172.16.0.168,3130373,2,0,1032,0,516,516,516.0,0.0,0,0,0.0,0.0,329.6731731,0.638901498,3130373.0,0.0,3130373.0,3130373.0,3130373.0,3130373.0,0.0,3130373.0,3130373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.638901498,0.0,516,516,516.0,0.0,0.0,0,0,0,0,0,0,0,0,0,774.0,516.0,0.0,0,0,0,0,0,0,1,516,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.231,172.16.3.41,84250384,17,1,2780,0,278,0,163.5294118,141.0293044,0,0,0.0,0.0,32.99688225,0.213648878,4955904.941,8897071.376,34800000.0,4898.0,84300000.0,5265649.0,9093702.658,34800000.0,4898.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,584,40,0.201779496,0.011869382,0,278,146.3157895,142.6109909,20337.89474,0,6,0,10,13,0,0,0,0,154.4444444,163.5294118,0.0,0,0,0,1390,5,652,0,154,0,0,64240,65160,10,32,7955619.5,1106035.921,8737705.0,7173534.0,17100000.0,12500000.0,34800000.0,8207466.0,SlowDDoS
172.16.0.53,172.16.2.7,558,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3584.229391,558.0,0.0,558.0,558.0,558.0,558.0,0.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,3584.229391,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.183,172.16.1.64,384305,2,0,44,0,44,0,22.0,31.11269837,0,0,0.0,0.0,114.4923954,5.204199789,384305.0,0.0,384305.0,384305.0,384305.0,384305.0,0.0,384305.0,384305.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5.204199789,0.0,0,44,29.33333333,25.40341184,645.3333333,1,1,0,0,0,0,0,0,0,44.0,22.0,0.0,0,0,0,0,0,0,1,22,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.39,172.16.3.32,7007866,2,0,1032,0,516,516,516.0,0.0,0,0,0.0,0.0,147.2630898,0.285393585,7007866.0,0.0,7007866.0,7007866.0,7007866.0,7007866.0,0.0,7007866.0,7007866.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.285393585,0.0,516,516,516.0,0.0,0.0,0,0,0,0,0,0,0,0,0,774.0,516.0,0.0,0,0,0,0,0,0,1,516,0,0,0,0,1,8,0.0,0.0,0.0,0.0,7007866.0,0.0,7007866.0,7007866.0,DrDoS
172.16.2.173,172.16.1.243,235,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8510.638298,235.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4255.319149,4255.319149,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.3.157,172.16.2.141,65767187,16,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.258487565,4110449.188,3727475.548,12247113.0,14573.0,65767187.0,4384479.133,3691165.95,12261686.0,819863.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,20,0.243282414,0.015205151,0,0,0.0,0.0,0.0,0,0,1,0,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,5808926.5,4289162.269,12186192.0,2919576.0,9494052.75,3102522.333,12247113.0,5042318.0,Network
172.16.0.246,172.16.1.120,25148,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,17257.83362,278.3521552,4191.333333,9884.985051,24368.0,5.0,456.0,228.0,39.59797975,256.0,200.0,24953.0,8317.666667,13901.59021,24368.0,82.0,0,0,0,0,104,136,119.2937808,159.0583744,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.124,172.16.0.117,64762128,22,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.339704711,3083910.857,2354464.863,8484080.0,382907.0,64762128.0,3083910.857,2354464.863,8484080.0,382907.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,440,0,0.339704711,0.0,0,0,0.0,0.0,0.0,0,0,0,0,22,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,7486075.667,10408089.38,19482957.0,867592.0,6616274.8,1222301.555,8484080.0,5555969.0,Network
172.16.3.146,172.16.2.250,2385952,10,4,60,2896,60,0,6.0,18.97366596,1448,0,724.0,836.0031898,1238.918469,5.867678813,183534.7692,570227.3629,2077758.0,2.0,2385952.0,265105.7778,682901.1488,2077758.0,2.0,156916.0,52305.33333,87369.13785,153188.0,1246.0,0,0,0,0,336,136,4.191199152,1.676479661,0,1448,197.0666667,508.1112739,258177.0667,1,3,0,1,12,0,0,0,0,211.1428571,6.0,724.0,0,0,0,0,0,0,0,4,0,206,64240,502,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.0.222,172.16.1.46,23292,2,2,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,257.5991757,171.7327838,7764.0,7923.245989,16886.0,2595.0,23292.0,23292.0,0.0,23292.0,23292.0,16886.0,16886.0,0.0,16886.0,16886.0,0,0,0,0,40,40,85.86639189,85.86639189,0,6,2.4,3.286335345,10.8,1,1,2,0,2,0,0,0,1,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.158,172.16.3.191,6387,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,313.1360576,6387.0,0.0,6387.0,6387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,156.5680288,156.5680288,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SlowDDoS
172.16.3.94,172.16.3.239,21741,3,4,295,129,295,0,98.33333333,170.3183294,112,0,32.25,53.7672453,19502.3228,321.9723104,3623.5,8425.599842,20821.0,3.0,426.0,213.0,79.19595949,269.0,157.0,21587.0,7195.666667,11800.62309,20821.0,251.0,0,0,0,0,72,92,137.988133,183.9841774,0,295,53.0,105.1434394,11055.14286,1,2,0,3,6,0,0,0,1,60.57142857,98.33333333,32.25,0,0,0,0,0,0,0,42,0,18,8192,501,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.254,172.16.1.19,2468949,18,12,2,17595,2,0,0.111111111,0.471404521,2896,219,1466.25,572.3276438,7127.324218,12.15091928,85136.17241,189328.1978,854001.0,9.0,2317189.0,136305.2353,247699.0567,854001.0,9.0,1571387.0,142853.3636,247077.6568,794230.0,3834.0,1,0,0,0,756,384,7.290551567,4.860367711,0,2896,567.7096774,804.3776556,647023.4129,1,0,0,2,30,0,0,0,0,586.6333333,0.111111111,1466.25,0,0,0,17597,13,7127,0,0,0,586,510,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.13,172.16.0.196,76821872,16,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.208274019,5121458.133,4174348.872,17365511.0,427595.0,76821872.0,5121458.133,4174348.872,17365511.0,427595.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.208274019,0.0,0,0,0.0,0.0,0.0,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,3698490.75,3394377.486,8435762.0,427595.0,8209444.714,4288871.761,17365511.0,5078879.0,Network
172.16.2.72,172.16.3.62,237,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8438.818565,237.0,0.0,237.0,237.0,237.0,237.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8438.818565,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.184,172.16.3.29,24377,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,17803.66739,287.1559257,4062.833333,7381.662236,18656.0,3.0,442.0,221.0,52.32590181,258.0,184.0,24196.0,8065.333333,9455.530992,18656.0,471.0,0,0,0,0,104,136,123.0668253,164.0891004,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.179,172.16.2.103,7486,4,0,2504,0,1448,0,626.0,740.3458651,0,0,0.0,0.0,334491.05,534.3307507,2495.333333,2209.574016,5020.0,914.0,7486.0,2495.333333,2209.574016,5020.0,914.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,0,534.3307507,0.0,0,1448,500.8,699.6136076,489459.2,1,0,0,1,4,0,0,0,0,626.0,626.0,0.0,0,0,0,0,0,0,1,626,0,0,509,0,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.3.89,172.16.2.15,4449827,11,6,60,5792,60,0,5.454545455,18.09068067,1448,0,965.3333333,747.7439847,1315.107306,3.820373241,278114.1875,559673.9917,2208212.0,1.0,4449827.0,444982.7,816620.72,2323462.0,1.0,1968340.0,393668.0,295917.0908,708996.0,3775.0,0,0,0,0,384,200,2.472006215,1.348367026,0,1448,325.1111111,617.7695067,381639.1634,1,2,0,1,16,0,0,0,0,344.2352941,5.454545455,965.3333333,0,0,0,5852,5,3158,0,3,0,340,64240,509,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Application
172.16.2.191,172.16.2.248,233105,7,5,28,0,28,0,4.0,10.58300524,0,0,0.0,0.0,120.1175436,51.47894726,21191.36364,63975.89555,213321.0,1.0,233105.0,38850.83333,94926.70003,232619.0,1.0,247.0,61.75,120.8342529,243.0,1.0,0,0,0,0,220,120,30.0293859,21.44956136,0,28,2.153846154,7.765802747,60.30769231,1,2,6,1,5,0,0,0,0,2.333333333,4.0,0.0,0,0,0,0,0,0,0,2,0,0,502,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.2.253,172.16.1.42,62927613,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.09534765,12600000.0,12400000.0,32500000.0,2027060.0,62900000.0,12600000.0,12400000.0,32500000.0,2027060.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.09534765,0.0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,40,6080480.0,0.0,6080480.0,6080480.0,18900000.0,12400000.0,32500000.0,8195573.0,SlowDDoS
172.16.3.198,172.16.0.63,49158118,14,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.28479528,3781393.692,2743253.766,9314964.0,858144.0,49158118.0,3781393.692,2743253.766,9314964.0,858144.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.28479528,0.0,0,0,0.0,0.0,0.0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,1698481.333,1112497.842,2960093.0,858144.0,6343516.167,1516636.832,9314964.0,5080337.0,Network
172.16.2.53,172.16.1.43,235,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8510.638298,235.0,0.0,235.0,235.0,235.0,235.0,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,8510.638298,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.90,172.16.1.217,23197,3,4,305,129,305,0,101.6666667,176.0918321,112,0,32.25,53.7672453,18709.31586,301.763159,3866.166667,7652.520249,19313.0,174.0,3460.0,1730.0,1871.004543,3053.0,407.0,23023.0,7674.333333,10216.95465,19313.0,184.0,0,0,0,0,104,136,129.3270682,172.4360909,0,305,54.25,108.4392523,11759.07143,1,2,0,3,6,0,0,0,1,62.0,101.6666667,32.25,0,0,0,0,0,0,0,43,0,18,64240,507,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.2.89,172.16.3.246,14904,12,0,5280,0,440,440,440.0,0.0,0,0,0.0,0.0,354267.3108,805.1529791,1354.909091,1644.961486,4047.0,336.0,14904.0,1354.909091,1644.961486,4047.0,336.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,805.1529791,0.0,440,440,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0,476.6666667,440.0,0.0,0,0,0,5280,12,354267,1,440,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
172.16.1.231,172.16.1.187,4120,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,728.1553398,2060.0,1132.785063,2861.0,1259.0,4120.0,4120.0,0.0,4120.0,4120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,485.4368932,242.7184466,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.0.40,172.16.0.214,447674,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.467536645,447674.0,0.0,447674.0,447674.0,447674.0,447674.0,0.0,447674.0,447674.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4.467536645,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,8192,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.16.1.86,172.16.0.65,77686308,19,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.244573342,4315906.0,3943819.028,14618151.0,417722.0,77686308.0,4315906.0,3943819.028,14618151.0,417722.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,380,0,0.244573342,0.0,0,0,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,512,0,0,20,10168729.67,9079003.502,20364733.0,2958989.0,9436023.8,3636184.409,14618151.0,5414195.0,Network
172.16.0.214,172.16.3.129,222,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9009.009009,222.0,0.0,222.0,222.0,222.0,222.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,9009.009009,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
172.16.3.187,172.16.3.157,7910279,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.505671165,2636759.667,4032117.034,7284800.0,78734.0,625479.0,625479.0,0.0,625479.0,625479.0,7363534.0,7363534.0,0.0,7363534.0,7363534.0,0,0,0,0,72,72,0.252835583,0.252835583,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,506,0,32,625479.0,0.0,625479.0,625479.0,7284800.0,0.0,7284800.0,7284800.0,Application
172.16.1.242,172.16.1.246,25222,14,0,6160,0,440,440,440.0,0.0,0,0,0.0,0.0,244231.2267,555.0709698,1940.153846,2353.062007,5672.0,401.0,25222.0,1940.153846,2353.062007,5672.0,401.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,555.0709698,0.0,440,440,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0,471.4285714,440.0,0.0,0,0,0,6160,14,244231,1,440,0,0,0,0,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DrDoS
